date,Month,Day,Year,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip,IntCondition,month
9/2/2020,September,2,2020,85.18181818,75.04545455,72.77272727,10.56818182,0.0,29.65727273,0,5.204545455,9
9/3/2020,September,3,2020,86.70454545,76.22727273,71.79545455,9.977272727,0.0,29.65590909,0,6.25,9
9/4/2020,September,4,2020,83.6,74.22222222,71.91111111,7.644444444,0.0,29.65133333,0,5.6,9
9/5/2020,September,5,2020,85.84090909,75.72727273,72.56818182,10.22727273,0.0,29.62590909,0,6.75,9
9/6/2020,September,6,2020,85.475,74.775,71.175,13.35,0.0,29.588,0,4.9,9
9/7/2020,September,7,2020,84.88636364,75.09090909,73.11363636,12.84090909,0.0,28.91840909,0,5.909090909,9
9/8/2020,September,8,2020,85.33333333,74.91111111,71.88888889,13.53333333,0.0,29.61266667,0,4.111111111,9
9/9/2020,September,9,2020,84.72093023,74.81395349,73.11627907,12.02325581,0.0,29.60418605,0,4.837209302,9
9/10/2020,September,10,2020,85.0,75.08510638,73.29787234,8.808510638,0.0,29.54446809,0,4.234042553,9
9/11/2020,September,11,2020,85.13636364,74.11363636,70.70454545,7.977272727,0.0,29.525,0,4.886363636,9
9/12/2020,September,12,2020,86.44444444,75.22222222,70.11111111,5.444444444,0.0,29.594,0,6.533333333,9
9/13/2020,September,13,2020,89.375,73.83333333,62.25,7.958333333,0.0,29.593125,0,6.291666667,9
9/14/2020,September,14,2020,88.04651163,73.51162791,62.97674419,4.418604651,0.0,29.57,0,9.325581395,9
9/15/2020,September,15,2020,87.76595745,75.04255319,67.12765957,6.446808511,0.0,29.55787234,0,8.70212766,9
9/16/2020,September,16,2020,88.0,74.15217391,64.15217391,9.108695652,0.0,29.59543478,0,5.695652174,9
9/17/2020,September,17,2020,87.60869565,73.5,63.97826087,11.2173913,0.0,29.5973913,0,4.043478261,9
9/18/2020,September,18,2020,85.97674419,74.6744186,69.76744186,9.953488372,0.0,29.55116279,0,4.953488372,9
9/19/2020,September,19,2020,85.6,74.8,71.625,6.275,0.0,29.51225,0,2.125,9
9/20/2020,September,20,2020,86.32608696,75.34782609,70.67391304,4.152173913,0.0,29.51847826,0,4.456521739,9
9/21/2020,September,21,2020,89.02439024,74.07317073,63.2195122,5.975609756,0.0,29.48804878,0,6.170731707,9
9/22/2020,September,22,2020,88.34042553,73.87234043,65.17021277,7.553191489,0.0,29.47297872,0,5.680851064,9
9/23/2020,September,23,2020,88.33333333,76.26666667,69.75555556,8.177777778,0.0,29.478,0,4.111111111,9
9/24/2020,September,24,2020,86.91304348,74.7826087,69.63043478,7.52173913,0.0,29.57847826,0,5.956521739,9
9/25/2020,September,25,2020,86.04255319,72.5106383,64.74468085,11.12765957,0.0,29.59680851,0,5.936170213,9
9/26/2020,September,26,2020,85.51219512,72.14634146,64.17073171,12.24390244,0.0,29.55682927,0,4.731707317,9
9/27/2020,September,27,2020,85.48888889,71.57777778,62.82222222,10.2,0.0,29.62466667,0,3.911111111,9
9/28/2020,September,28,2020,84.60869565,70.56521739,62.95652174,9.652173913,0.0,29.68608696,0,4.652173913,9
9/29/2020,September,29,2020,84.56818182,71.09090909,64.0,10.59090909,0.0,29.68386364,0,4.545454545,9
9/30/2020,September,30,2020,83.14893617,71.0,66.10638298,9.468085106,0.0,29.65808511,0,5.361702128,9
10/1/2020,October,1,2020,85.62222222,73.13333333,67.35555556,8.444444444,0.0,29.688,0,4.2,10
10/2/2020,October,2,2020,85.5,74.02272727,69.97727273,10.63636364,0.0,29.67159091,0,4.159090909,10
10/3/2020,October,3,2020,86.15,74.05,68.475,9.3,0.0,29.6525,0,3.675,10
10/4/2020,October,4,2020,84.82608696,72.97826087,69.65217391,7.391304348,0.0,29.69913043,0,2.956521739,10
10/5/2020,October,5,2020,84.4893617,72.44680851,68.72340426,7.29787234,0.0,29.71042553,0,5.957446809,10
10/6/2020,October,6,2020,84.09302326,70.8372093,65.55813953,7.604651163,0.0,29.71930233,0,3.720930233,10
10/7/2020,October,7,2020,83.95652174,71.5,66.41304348,9.369565217,0.0,29.74608696,0,4.47826087,10
10/8/2020,October,8,2020,84.61904762,72.5,67.71428571,9.761904762,0.0,29.73714286,0,3.285714286,10
10/9/2020,October,9,2020,84.40425532,73.0212766,70.27659574,6.425531915,0.0,29.73978723,0,6.531914894,10
10/10/2020,October,10,2020,87.08888889,68.08888889,60.08888889,5.822222222,0.0,29.722,0,6.644444444,10
10/11/2020,October,11,2020,87.15217391,65.58695652,56.82608696,6.630434783,0.0,29.65934783,0,5.195652174,10
10/12/2020,October,12,2020,87.57777778,54.24444444,42.95555556,4.222222222,0.0,29.59466667,0,4.711111111,10
10/13/2020,October,13,2020,86.31707317,35.36585366,17.36585366,7.512195122,0.0,29.6,0,5.024390244,10
10/14/2020,October,14,2020,83.27272727,31.20454545,15.38636364,8.318181818,0.0,29.65522727,0,4.659090909,10
10/15/2020,October,15,2020,85.0,38.06382979,20.10638298,8.765957447,0.0,29.65553191,0,4.872340426,10
10/16/2020,October,16,2020,87.71111111,39.93333333,19.86666667,9.488888889,0.0,28.97555556,0,5.822222222,10
10/17/2020,October,17,2020,89.81818182,36.86363636,15.90909091,10.34090909,0.0,29.63681818,0,6.886363636,10
10/18/2020,October,18,2020,87.90909091,46.20454545,25.43181818,5.340909091,0.0,29.67568182,0,7.159090909,10
10/19/2020,October,19,2020,86.54347826,55.95652174,36.15217391,4.695652174,0.0,29.68282609,0,7.260869565,10
10/20/2020,October,20,2020,83.88636364,54.04545455,40.31818182,6.068181818,0.0,29.66204545,0,5.477272727,10
10/21/2020,October,21,2020,78.93478261,55.10869565,47.5,4.891304348,0.0,29.70043478,0,5.52173913,10
10/22/2020,October,22,2020,80.19148936,48.59574468,41.38297872,4.191489362,0.0,29.69382979,0,6.361702128,10
10/23/2020,October,23,2020,81.48837209,42.0,29.60465116,6.511627907,0.0,29.67186047,0,5.302325581,10
10/24/2020,October,24,2020,77.37209302,53.74418605,47.95348837,5.418604651,0.0,29.69069767,0,5.255813953,10
10/25/2020,October,25,2020,76.31818182,53.90909091,50.90909091,4.454545455,0.0,29.76977273,0,8.272727273,10
10/26/2020,October,26,2020,77.11627907,50.86046512,45.93023256,4.046511628,0.0,29.86186047,0,5.953488372,10
10/27/2020,October,27,2020,77.62222222,53.77777778,48.37777778,3.422222222,0.0,29.83044444,0,7.244444444,10
10/28/2020,October,28,2020,76.83333333,60.76190476,60.97619048,7.928571429,0.0,29.80428571,0,5.285714286,10
10/29/2020,October,29,2020,77.28888889,64.57777778,67.53333333,3.822222222,0.0,29.82133333,0,9.177777778,10
10/30/2020,October,30,2020,78.83333333,55.23809524,51.38095238,3.095238095,0.0,29.85666667,0,5.928571429,10
10/31/2020,October,31,2020,78.9047619,47.42857143,37.57142857,4.738095238,0.0,29.87190476,0,5.785714286,10
11/1/2020,November,1,2020,77.25531915,48.70212766,40.65957447,4.531914894,0.0,29.88191489,0,7.85106383,11
11/2/2020,November,2,2020,76.76744186,43.69767442,36.23255814,3.837209302,0.0,29.89674419,0,5.88372093,11
11/3/2020,November,3,2020,72.86046512,44.58139535,39.90697674,6.186046512,0.0,29.88674419,0,4.651162791,11
11/4/2020,November,4,2020,74.97826087,58.60869565,58.63043478,7.847826087,0.0,29.83217391,0,3.847826087,11
11/5/2020,November,5,2020,76.46808511,65.0212766,69.82978723,6.595744681,0.0,29.82553191,0,8.29787234,11
11/6/2020,November,6,2020,78.46511628,52.0,50.0,4.348837209,0.0,29.92325581,0,11.25581395,11
11/7/2020,November,7,2020,76.74418605,45.44186047,37.1627907,4.581395349,0.0,29.96744186,0,6.76744186,11
11/8/2020,November,8,2020,63.6875,48.875,58.9375,4.875,0.0,29.940625,0,8.375,11
11/9/2020,November,9,2020,75.63636364,45.88636364,39.45454545,4.659090909,0.0,29.92272727,0,5.0,11
11/10/2020,November,10,2020,76.15384615,53.97435897,50.28205128,3.743589744,0.0,29.10384615,0,7.538461538,11
11/11/2020,November,11,2020,77.20930233,44.97674419,38.69767442,6.697674419,0.0,29.90534884,0,5.465116279,11
11/12/2020,November,12,2020,76.25,43.18181818,33.54545455,7.5,0.0,29.96568182,0,7.818181818,11
11/13/2020,November,13,2020,75.0,43.84444444,35.42222222,6.288888889,0.0,29.93755556,0,8.0,11
11/14/2020,November,14,2020,73.65909091,51.38636364,50.59090909,4.863636364,0.0,29.82704545,0,9.818181818,11
11/15/2020,November,15,2020,75.46666667,56.26666667,55.91111111,4.333333333,0.0,29.82666667,0,10.66666667,11
11/16/2020,November,16,2020,73.52083333,42.39583333,36.5625,7.333333333,0.0,29.91270833,0,7.083333333,11
11/17/2020,November,17,2020,70.10638298,46.78723404,45.29787234,13.57446809,0.0,29.92680851,0,9.510638298,11
11/18/2020,November,18,2020,69.19565217,50.39130435,53.7173913,3.869565217,0.0,29.87086957,0,8.326086957,11
11/19/2020,November,19,2020,71.86956522,55.89130435,62.93478261,4.956521739,0.0,29.87065217,0,7.652173913,11
11/20/2020,November,20,2020,71.04255319,43.23404255,42.0,6.744680851,0.0,29.92893617,0,6.872340426,11
11/21/2020,November,21,2020,68.34782609,39.10869565,36.91304348,4.391304348,0.0,29.95,0,6.239130435,11
11/22/2020,November,22,2020,68.30434783,49.23913043,53.32608696,5.108695652,0.0,29.91130435,0,5.673913043,11
11/23/2020,November,23,2020,69.68888889,55.66666667,63.48888889,4.266666667,0.0,29.88288889,0,5.777777778,11
11/24/2020,November,24,2020,69.93478261,47.89130435,48.10869565,10.97826087,0.0,29.235,0,7.369565217,11
11/25/2020,November,25,2020,65.32608696,49.34782609,58.52173913,10.30434783,0.0,29.92586957,0,9.086956522,11
11/26/2020,November,26,2020,66.63829787,43.25531915,44.61702128,14.34042553,0.0,30.03489362,0,7.29787234,11
11/27/2020,November,27,2020,67.51282051,43.8974359,44.64102564,15.92307692,0.0,30.10461538,0,9.282051282,11
11/28/2020,November,28,2020,68.0,39.39534884,37.58139535,7.860465116,0.0,30.05116279,0,5.976744186,11
11/29/2020,November,29,2020,68.04444444,35.46666667,33.22222222,6.688888889,0.0,28.63422222,0,3.022222222,11
11/30/2020,November,30,2020,67.76086957,38.06521739,39.19565217,2.782608696,0.0,29.93195652,0,6.130434783,11
12/1/2020,December,1,2020,70.80434783,42.0,40.5,4.065217391,0.0,29.94086957,0,6.673913043,12
12/2/2020,December,2,2020,72.93023256,48.20930233,45.88372093,2.813953488,0.0,29.91674419,0,8.046511628,12
12/3/2020,December,3,2020,73.13636364,53.81818182,56.70454545,4.909090909,0.0,29.86704545,0,7.909090909,12
12/4/2020,December,4,2020,73.04255319,59.08510638,67.89361702,4.936170213,0.0,29.8106383,0,8.957446809,12
12/5/2020,December,5,2020,74.27083333,64.9375,76.20833333,4.541666667,0.0,29.811875,0,11.41666667,12
12/6/2020,December,6,2020,73.9787234,51.93617021,53.19148936,6.723404255,0.0,29.88468085,0,13.23404255,12
12/7/2020,December,7,2020,72.66666667,49.22222222,47.04444444,5.066666667,0.0,29.92533333,0,8.555555556,12
12/8/2020,December,8,2020,69.97560976,58.43902439,68.68292683,2.243902439,0.0,29.91707317,0,10.36585366,12
12/9/2020,December,9,2020,72.26086957,54.7826087,59.15217391,7.673913043,0.0,29.89304348,0,14.13043478,12
12/10/2020,December,10,2020,72.5,49.9047619,46.42857143,8.785714286,0.0,29.87785714,0,6.547619048,12
12/11/2020,December,11,2020,71.26530612,48.85714286,46.42857143,8.0,0.0,29.89020408,0,7.714285714,12
12/12/2020,December,12,2020,67.37777778,46.0,50.15555556,6.333333333,0.0,29.92044444,0,6.066666667,12
12/13/2020,December,13,2020,62.65217391,38.0,42.06521739,8.108695652,0.0,29.92630435,0,5.5,12
12/14/2020,December,14,2020,63.47826087,40.32608696,45.5,5.804347826,0.0,29.935,0,4.891304348,12
12/15/2020,December,15,2020,62.04444444,37.73333333,42.51111111,5.733333333,0.0,29.998,0,6.377777778,12
12/16/2020,December,16,2020,60.04761905,30.69047619,37.21428571,12.9047619,0.0,30.09142857,0,5.214285714,12
12/17/2020,December,17,2020,59.92682927,28.36585366,31.63414634,12.04878049,0.0,30.08170732,0,3.731707317,12
12/18/2020,December,18,2020,59.73913043,29.80434783,35.69565217,5.217391304,0.0,30.01456522,0,4.782608696,12
12/19/2020,December,19,2020,61.65217391,27.7173913,30.65217391,8.086956522,0.0,30.01782609,0,4.956521739,12
12/20/2020,December,20,2020,67.35555556,26.88888889,24.51111111,6.066666667,0.0,30.01666667,0,5.977777778,12
12/21/2020,December,21,2020,63.84444444,33.88888889,37.04444444,4.377777778,0.0,29.958,0,8.0,12
12/22/2020,December,22,2020,65.56818182,40.34090909,45.52272727,3.363636364,0.0,29.91681818,0,7.613636364,12
12/23/2020,December,23,2020,64.85365854,34.36585366,35.90243902,4.56097561,0.0,29.88487805,0,6.634146341,12
12/24/2020,December,24,2020,64.71428571,30.92857143,32.07142857,10.0,0.0,29.88642857,0,6.333333333,12
12/25/2020,December,25,2020,66.46808511,27.46808511,25.19148936,10.42553191,0.0,29.90446809,0,5.021276596,12
12/26/2020,December,26,2020,65.0,38.02272727,39.79545455,4.068181818,0.0,29.92159091,0,7.431818182,12
12/27/2020,December,27,2020,66.56818182,23.15909091,29.09090909,11.34090909,0.0,29.95409091,0,5.545454545,12
12/28/2020,December,28,2020,63.4375,13.47916667,15.6875,8.291666667,0.0,29.938125,0,5.229166667,12
12/29/2020,December,29,2020,58.24390244,22.87804878,28.09756098,7.536585366,0.0,29.98512195,0,3.048780488,12
12/30/2020,December,30,2020,59.89361702,25.61702128,28.80851064,9.382978723,0.0,30.02021277,0,4.425531915,12
12/31/2020,December,31,2020,59.34782609,24.41304348,28.04347826,11.34782609,0.0,29.99434783,0,8.0,12
1/1/2021,January,1,2021,59.0,17.46808511,24.40425532,5.425531915,0.0,29.94212766,0,4.510638298,1
1/2/2021,January,2,2021,59.36956522,20.86956522,25.97826087,6.326086957,0.0,29.93630435,0,6.02173913,1
1/3/2021,January,3,2021,59.2826087,25.5,30.95652174,5.304347826,0.0,29.8976087,0,7.391304348,1
1/4/2021,January,4,2021,60.86956522,33.36956522,38.08695652,6.543478261,0.0,29.89869565,0,6.782608696,1
1/5/2021,January,5,2021,62.9787234,40.29787234,45.9787234,6.638297872,0.0,29.93489362,0,8.425531915,1
1/6/2021,January,6,2021,58.76470588,40.82352941,55.91176471,3.147058824,0.0,29.94205882,0,7.852941176,1
1/7/2021,January,7,2021,62.08333333,37.52083333,44.66666667,4.625,0.0,29.915,0,7.270833333,1
1/8/2021,January,8,2021,56.95454545,20.95454545,28.79545455,8.818181818,0.0,29.90386364,0,5.840909091,1
1/9/2021,January,9,2021,57.20930233,19.48837209,25.3255814,9.418604651,0.0,29.95837209,0,5.558139535,1
1/10/2021,January,10,2021,59.53333333,20.84444444,26.48888889,7.644444444,0.0,29.95444444,0,3.488888889,1
1/11/2021,January,11,2021,61.60465116,20.55813953,25.48837209,5.372093023,0.0,29.96883721,0,4.534883721,1
1/12/2021,January,12,2021,59.92682927,29.41463415,36.58536585,4.317073171,0.0,29.24,0,8.097560976,1
1/13/2021,January,13,2021,61.66666667,44.64444444,59.91111111,4.8,0.0,29.90933333,0,8.222222222,1
1/14/2021,January,14,2021,64.02173913,51.65217391,68.65217391,4.869565217,0.0,29.8573913,0,8.739130435,1
1/15/2021,January,15,2021,64.16666667,38.75,45.54166667,4.354166667,0.0,29.84208333,0,8.270833333,1
1/16/2021,January,16,2021,63.89361702,33.93617021,38.4893617,4.468085106,0.0,29.83340426,0,7.638297872,1
1/17/2021,January,17,2021,62.2,45.91111111,55.95555556,5.688888889,0.0,29.804,0,8.266666667,1
1/18/2021,January,18,2021,64.33333333,39.08888889,48.62222222,6.955555556,0.0,29.88222222,0,7.755555556,1
1/19/2021,January,19,2021,64.27659574,34.5106383,35.17021277,6.234042553,0.0,29.27978723,0,4.872340426,1
1/20/2021,January,20,2021,65.23913043,48.19565217,56.06521739,3.565217391,0.0,29.91891304,0,9.652173913,1
1/21/2021,January,21,2021,67.15217391,58.06521739,75.2173913,6.739130435,0.0,29.87978261,0,15.39130435,1
1/22/2021,January,22,2021,72.95238095,61.64285714,69.04761905,10.52380952,0.0,29.805,0,8.428571429,1
1/23/2021,January,23,2021,71.31914894,22.34042553,21.23404255,7.361702128,0.0,29.87702128,0,9.085106383,1
1/24/2021,January,24,2021,63.2173913,19.30434783,26.58695652,6.717391304,0.0,29.93847826,0,6.173913043,1
1/25/2021,January,25,2021,61.93617021,20.63829787,24.42553191,4.468085106,0.0,29.98191489,0,7.042553191,1
1/26/2021,January,26,2021,61.68181818,39.40909091,49.56818182,4.840909091,0.0,29.95886364,0,8.5,1
1/27/2021,January,27,2021,62.48888889,38.17777778,48.82222222,4.844444444,0.0,29.95066667,0,8.355555556,1
1/28/2021,January,28,2021,63.86666667,39.48888889,45.22222222,4.422222222,0.0,29.97422222,0,7.511111111,1
1/29/2021,January,29,2021,64.625,42.875,51.52083333,6.479166667,0.0,29.995625,0,8.0,1
1/30/2021,January,30,2021,65.13043478,43.60869565,54.15217391,4.152173913,0.0,29.96043478,0,5.695652174,1
1/31/2021,January,31,2021,66.95454545,55.86363636,69.81818182,6.704545455,0.0,29.90386364,0,8.090909091,1
2/1/2021,February,1,2021,68.54761905,55.45238095,67.80952381,5.880952381,0.0,29.96071429,0,7.642857143,2
2/2/2021,February,2,2021,67.91666667,59.33333333,76.41666667,4.979166667,0.0,29.96625,0,12.64583333,2
2/3/2021,February,3,2021,70.19148936,57.93617021,68.57446809,5.234042553,0.0,29.90531915,0,8.744680851,2
2/4/2021,February,4,2021,68.55813953,40.23255814,45.09302326,7.023255814,0.0,29.95627907,0,9.953488372,2
2/5/2021,February,5,2021,67.02083333,35.4375,33.91666667,4.833333333,0.0,29.98875,0,7.416666667,2
2/6/2021,February,6,2021,66.89130435,36.34782609,38.52173913,4.913043478,0.0,29.98521739,0,6.565217391,2
2/7/2021,February,7,2021,66.26829268,35.41463415,37.04878049,5.097560976,0.0,29.98073171,0,6.292682927,2
2/8/2021,February,8,2021,68.65217391,34.60869565,32.58695652,5.652173913,0.0,29.96043478,0,6.630434783,2
2/9/2021,February,9,2021,69.62222222,51.75555556,57.24444444,6.377777778,0.0,29.88311111,0,6.088888889,2
2/10/2021,February,10,2021,73.81818182,44.81818182,50.54545455,6.068181818,0.0,29.8375,0,8.227272727,2
2/11/2021,February,11,2021,71.46808511,36.59574468,34.57446809,3.765957447,0.0,29.83361702,0,8.0,2
2/12/2021,February,12,2021,72.13953488,38.46511628,32.51162791,4.441860465,0.0,29.83697674,0,8.0,2
2/13/2021,February,13,2021,70.59574468,39.82978723,37.59574468,4.340425532,0.0,28.59276596,0,8.0,2
2/14/2021,February,14,2021,71.75555556,51.84444444,56.2,5.688888889,0.0,29.85266667,0,6.266666667,2
2/15/2021,February,15,2021,71.43181818,61.79545455,73.86363636,7.386363636,0.0,29.82886364,0,9.045454545,2
2/16/2021,February,16,2021,72.57142857,60.4047619,69.73809524,5.238095238,0.0,29.82190476,0,11.21428571,2
2/17/2021,February,17,2021,72.77083333,56.97916667,64.6875,4.958333333,0.0,29.85958333,0,11.72916667,2
2/18/2021,February,18,2021,73.88888889,42.77777778,44.35555556,4.355555556,0.0,29.22711111,0,10.28888889,2
2/19/2021,February,19,2021,76.81818182,33.79545455,23.93181818,6.363636364,0.0,29.9575,0,6.25,2
2/20/2021,February,20,2021,75.11111111,33.15555556,24.71111111,5.622222222,0.0,29.954,0,4.422222222,2
2/21/2021,February,21,2021,74.26086957,34.84782609,26.80434783,7.369565217,0.0,29.94021739,0,7.108695652,2
2/22/2021,February,22,2021,75.42553191,40.19148936,32.89361702,6.234042553,0.0,29.91510638,0,6.361702128,2
2/23/2021,February,23,2021,73.80851064,61.82978723,67.55319149,9.382978723,0.0,29.84702128,0,5.893617021,2
2/24/2021,February,24,2021,75.63829787,65.36170213,72.27659574,9.170212766,0.0,29.7812766,0,7.914893617,2
2/25/2021,February,25,2021,76.125,63.91666667,67.02083333,10.33333333,0.0,29.79625,0,6.1875,2
2/26/2021,February,26,2021,78.39583333,64.89583333,65.58333333,8.791666667,0.0,29.755625,0,7.583333333,2
2/27/2021,February,27,2021,78.375,64.85416667,65.52083333,7.8125,0.0,29.744375,0,9.125,2
2/28/2021,February,28,2021,77.08163265,43.71428571,40.48979592,6.510204082,0.0,29.78122449,0,6.653061224,2
3/1/2021,March,1,2021,74.60416667,46.0,43.3125,5.208333333,0.0,29.88979167,0,4.416666667,3
3/2/2021,March,2,2021,73.87234043,40.04255319,34.29787234,5.744680851,0.0,29.92765957,0,5.170212766,3
3/3/2021,March,3,2021,77.08333333,56.85416667,54.29166667,7.854166667,0.0,29.840625,0,6.333333333,3
3/4/2021,March,4,2021,78.83673469,63.91836735,63.65306122,5.816326531,0.0,29.81,0,7.918367347,3
3/5/2021,March,5,2021,80.5,57.80434783,56.10869565,6.195652174,0.0,29.83543478,0,7.847826087,3
3/6/2021,March,6,2021,77.64583333,66.4375,70.52083333,8.3125,0.0,29.8025,0,7.791666667,3
3/7/2021,March,7,2021,79.4893617,68.38297872,69.91489362,11.06382979,0.0,29.72,0,5.085106383,3
3/8/2021,March,8,2021,78.25,64.25,65.47916667,8.666666667,0.0,29.780625,0,4.25,3
3/9/2021,March,9,2021,78.66666667,58.29166667,56.33333333,5.895833333,0.0,29.20458333,0,5.583333333,3
3/10/2021,March,10,2021,77.41666667,58.08333333,56.54166667,8.604166667,0.0,29.823125,0,4.583333333,3
3/11/2021,March,11,2021,77.02083333,64.3125,66.52083333,9.0625,0.0,29.788125,0,5.375,3
3/12/2021,March,12,2021,79.80434783,62.5,60.52173913,4.630434783,0.0,29.84608696,0,7.0,3
3/13/2021,March,13,2021,81.83333333,52.0,38.22916667,8.375,0.0,29.91083333,0,8.770833333,3
3/14/2021,March,14,2021,79.22916667,58.75,53.47916667,5.8125,0.0,29.84541667,0,6.104166667,3
3/15/2021,March,15,2021,80.35416667,63.83333333,60.9375,7.270833333,0.0,29.81,0,6.104166667,3
3/16/2021,March,16,2021,80.85416667,65.45833333,63.10416667,8.395833333,0.0,29.80375,0,6.041666667,3
3/17/2021,March,17,2021,81.27083333,67.10416667,64.75,8.5625,0.0,29.763125,0,4.583333333,3
3/18/2021,March,18,2021,79.91489362,63.82978723,60.70212766,7.255319149,0.0,29.75446809,0,8.808510638,3
3/19/2021,March,19,2021,81.89361702,56.57446809,46.17021277,6.170212766,0.0,29.7793617,0,4.808510638,3
3/20/2021,March,20,2021,81.42857143,58.75510204,49.7755102,6.367346939,0.0,29.74204082,0,8.020408163,3
3/21/2021,March,21,2021,80.625,69.27083333,69.79166667,9.1875,0.0,29.680625,0,5.770833333,3
3/22/2021,March,22,2021,81.10416667,67.02083333,63.29166667,9.416666667,0.0,29.726875,0,6.166666667,3
3/23/2021,March,23,2021,79.14893617,65.34042553,65.0,7.765957447,0.0,29.80808511,0,6.70212766,3
3/24/2021,March,24,2021,81.5625,60.1875,53.1875,6.166666667,0.0,29.855,0,6.916666667,3
3/25/2021,March,25,2021,83.44897959,47.59183673,34.73469388,6.673469388,0.0,29.85877551,0,4.326530612,3
3/26/2021,March,26,2021,84.10416667,43.66666667,31.02083333,7.083333333,0.0,29.819375,0,4.604166667,3
3/27/2021,March,27,2021,85.22916667,54.85416667,41.91666667,8.333333333,0.0,29.759375,0,2.166666667,3
3/28/2021,March,28,2021,82.82608696,64.39130435,56.54347826,11.0,0.0,29.68934783,0,4.739130435,3
3/29/2021,March,29,2021,82.89583333,70.3125,67.16666667,11.25,0.0,29.65,0,2.541666667,3
3/30/2021,March,30,2021,85.08,66.28,56.58,7.8,0.0,27.8552,0,9.14,3
3/31/2021,March,31,2021,87.95833333,38.60416667,25.70833333,11.72916667,0.0,29.633125,0,7.5625,3
4/1/2021,April,1,2021,88.3125,26.4375,13.58333333,7.5,0.0,29.628125,0,4.0625,4
4/2/2021,April,2,2021,87.43478261,37.86956522,22.06521739,5.173913043,0.0,29.63,0,1.913043478,4
4/3/2021,April,3,2021,88.14583333,47.41666667,30.27083333,7.104166667,0.0,29.02520833,0,2.458333333,4
4/4/2021,April,4,2021,84.24489796,62.69387755,49.83673469,7.306122449,0.0,29.70102041,0,2.714285714,4
4/5/2021,April,5,2021,83.5,70.35416667,66.16666667,10.47916667,0.0,29.715625,0,6.020833333,4
4/6/2021,April,6,2021,83.875,71.08333333,66.08333333,10.97916667,0.0,29.70375,0,4.770833333,4
4/7/2021,April,7,2021,87.95744681,56.5106383,42.31914894,7.787234043,0.0,29.75382979,0,7.170212766,4
4/8/2021,April,8,2021,85.89130435,47.15217391,30.10869565,6.804347826,0.0,29.73891304,0,5.413043478,4
4/9/2021,April,9,2021,83.18367347,64.63265306,58.73469388,6.734693878,0.0,29.72183673,0,2.816326531,4
4/10/2021,April,10,2021,87.33333333,52.79166667,41.75,6.4375,0.0,29.13770833,0,3.104166667,4
4/11/2021,April,11,2021,87.57446809,55.5106383,41.68085106,7.425531915,0.0,29.76595745,0,3.489361702,4
4/12/2021,April,12,2021,85.3877551,63.32653061,49.87755102,8.571428571,0.0,29.78979592,0,4.469387755,4
4/13/2021,April,13,2021,83.4893617,62.9787234,53.04255319,9.957446809,0.0,29.79212766,0,4.063829787,4
4/14/2021,April,14,2021,82.18367347,65.06122449,56.95918367,12.3877551,0.0,29.74938776,0,1.551020408,4
4/15/2021,April,15,2021,83.45833333,69.79166667,64.35416667,10.625,0.0,29.71125,0,4.1875,4
4/16/2021,April,16,2021,85.25531915,70.40425532,63.46808511,9.574468085,0.0,29.71106383,0,3.617021277,4
4/17/2021,April,17,2021,85.5,70.29166667,63.70833333,9.625,0.0,29.761875,0,4.458333333,4
4/18/2021,April,18,2021,85.04166667,70.77083333,65.70833333,8.854166667,0.0,29.791875,0,3.958333333,4
4/19/2021,April,19,2021,84.67346939,70.0,63.7755102,10.51020408,0.0,29.7077551,0,4.224489796,4
4/20/2021,April,20,2021,86.25,58.66666667,47.52083333,12.10416667,0.0,29.66375,0,9.020833333,4
4/21/2021,April,21,2021,84.8125,71.02083333,64.02083333,8.604166667,0.0,29.11208333,0,6.395833333,4
4/22/2021,April,22,2021,85.5,71.45833333,64.58333333,10.97916667,0.0,29.706875,0,7.333333333,4
4/23/2021,April,23,2021,88.80851064,70.21276596,57.57446809,10.10638298,0.0,29.6606383,0,3.361702128,4
4/24/2021,April,24,2021,90.10204082,57.87755102,36.83673469,7.020408163,0.0,29.73469388,0,9.020408163,4
4/25/2021,April,25,2021,88.6875,60.66666667,41.04166667,5.604166667,0.0,29.73875,0,8.6875,4
4/26/2021,April,26,2021,87.55319149,67.76595745,56.93617021,8.0,0.0,29.6912766,0,4.957446809,4
4/27/2021,April,27,2021,85.85714286,70.30612245,63.12244898,8.816326531,0.0,29.69489796,0,4.326530612,4
4/28/2021,April,28,2021,85.76595745,71.04255319,63.19148936,9.085106383,0.0,28.46425532,0,2.893617021,4
4/29/2021,April,29,2021,85.30612245,71.81632653,66.04081633,8.12244898,0.0,29.7144898,0,4.224489796,4
4/30/2021,April,30,2021,88.31111111,70.57777778,58.66666667,9.4,0.0,29.656,0,2.955555556,4
5/1/2021,May,1,2021,88.57446809,68.29787234,54.61702128,12.27659574,0.0,29.64851064,0,6.617021277,5
5/2/2021,May,2,2021,87.625,65.29166667,48.39583333,12.35416667,0.0,29.683125,0,2.479166667,5
5/3/2021,May,3,2021,86.46808511,67.65957447,55.44680851,11.57446809,0.0,29.68234043,0,1.510638298,5
5/4/2021,May,4,2021,86.6122449,71.85714286,62.75510204,13.79591837,0.0,29.65081633,0,2.591836735,5
5/5/2021,May,5,2021,87.47916667,72.04166667,62.97916667,11.625,0.0,29.654375,0,4.479166667,5
